21062006,98.4655,105.6541,95.2215,106.1241,105.4559,105.7522,106.07,103.5359,99.1235,102.0946,102.1094,98.5313,94.6407,96.2024,124.8866
22062006,98.3561,105.5219,95.0929,105.9632,105.2733,105.5486,105.8388,103.2876,98.8539,101.7944,101.7847,98.1825,94.2976,95.8248,124.152
23062006,98.2558,105.4043,94.9852,105.8327,105.1324,105.4034,105.6849,103.1283,98.6816,101.6116,101.59,97.9849,94.0922,95.6203,123.7939
26062006,98.1656,105.3068,94.9009,105.7323,105.0284,105.299,105.5799,103.0233,98.5815,101.5109,101.4882,97.8875,93.9982,95.5252,123.6655
27062006,98.1549,105.2985,94.9056,105.7317,105.0393,105.3201,105.605,103.0494,98.6162,101.5483,101.5324,97.9408,94.0507,95.5908,123.8826
28062006,98.1271,105.2517,94.8759,105.684,104.9904,105.2624,105.5422,102.9926,98.5669,101.4818,101.4688,97.8752,93.9999,95.5151,123.817
29062006,98.2796,105.4182,95.0507,105.8735,105.2029,105.491,105.7869,103.2468,98.8218,101.7476,101.738,98.1452,94.2757,95.7978,124.308
30062006,98.209,105.3291,94.976,105.7783,105.1107,105.3979,105.6915,103.1626,98.7364,101.6619,101.6539,98.0685,94.2047,95.718,124.2927
03072006,98.1541,105.2643,94.9165,105.7048,105.0275,105.3076,105.6017,103.0599,98.6362,101.5524,101.5336,97.9476,94.0881,95.5901,124.1117
04072006,98.2006,105.3148,94.9722,105.7629,105.0938,105.3784,105.6842,103.1405,98.7213,101.6423,101.6229,98.0447,94.1897,95.6924,124.2771
05072006,98.0103,105.0844,94.7561,105.4942,104.8017,105.0589,105.3464,102.7837,98.357,101.2411,101.2015,97.614,93.7515,95.2356,123.4259
06072006,98.0178,105.091,94.7802,105.5206,104.8334,105.0966,105.3975,102.8485,98.4358,101.3388,101.3121,97.7368,93.8996,95.3919,123.7628
07072006,98.1653,105.2598,94.9551,105.716,105.0621,105.3504,105.6773,103.1476,98.7451,101.6732,101.6679,98.1038,94.2729,95.7971,124.4848
10072006,98.0682,105.1456,94.8434,105.5877,104.9189,105.1987,105.507,102.9754,98.5786,101.4927,101.475,97.9092,94.0774,95.5863,124.0639
11072006,98.2411,105.329,95.034,105.7978,105.1592,105.4596,105.7814,103.2632,98.8736,101.8053,101.7886,98.2284,94.3878,95.9197,124.5441
12072006,98.1062,105.1674,94.8927,105.6161,104.953,105.2421,105.5412,103.011,98.6138,101.5215,101.4855,97.9168,94.0802,95.5774,123.9245
13072006,98.3103,105.3953,95.1249,105.8763,105.2427,105.5546,105.8691,103.3556,98.9603,101.8895,101.8638,98.2974,94.4533,95.972,124.5577
14072006,98.4895,105.5903,95.3311,106.1082,105.4959,105.8285,106.1718,103.681,99.2912,102.2452,102.2455,98.686,94.8516,96.3886,125.1706
17072006,98.4574,105.5435,95.2911,106.0516,105.4277,105.7561,106.0978,103.6118,99.226,102.178,102.1795,98.6133,94.788,96.3194,124.935
18072006,98.356,105.4249,95.1798,105.9184,105.2875,105.6091,105.9511,103.4633,99.0856,102.0345,102.0393,98.4782,94.6591,96.1879,124.798
19072006,98.4207,105.4883,95.2682,105.9978,105.3875,105.7253,106.0654,103.5949,99.2321,102.1962,102.205,98.6553,94.8437,96.3875,125.1863
20072006,98.4229,105.4874,95.2679,105.9934,105.3866,105.7239,106.0603,103.5977,99.239,102.204,102.2153,98.6678,94.856,96.403,125.2617
21072006,98.5541,105.6277,95.4072,106.1539,105.5672,105.9242,106.267,103.8189,99.4707,102.4491,102.4741,98.9301,95.0968,96.6765,125.7425
24072006,98.5246,105.5938,95.3864,106.1163,105.5284,105.879,106.2217,103.7743,99.4253,102.3956,102.4159,98.8785,95.0511,96.6224,125.6818
25072006,98.5224,105.5841,95.3795,106.098,105.5055,105.8544,106.1919,103.7436,99.3843,102.3457,102.3519,98.8219,95.0047,96.5627,125.5541
26072006,98.4348,105.4736,95.3017,105.9818,105.3803,105.7242,106.0541,103.5995,99.2463,102.1864,102.1852,98.6648,94.8626,96.4118,125.1836
27072006,98.5553,105.6038,95.4385,106.1334,105.5432,105.9011,106.245,103.8011,99.4563,102.4101,102.4176,98.9118,95.1064,96.6696,125.5884
28072006,98.6548,105.7134,95.56,106.2627,105.6933,106.0678,106.4242,103.9903,99.6538,102.6185,102.6367,99.1408,95.3385,96.9068,126.0407
31072006,98.6602,105.708,95.5624,106.258,105.692,106.0647,106.4335,104.0029,99.6633,102.6258,102.6478,99.1537,95.3549,96.9252,126.125
01082006,98.6483,105.6946,95.5474,106.2354,105.6578,106.029,106.3902,103.9574,99.6187,102.5604,102.5706,99.065,95.2581,96.8245,125.9415
02082006,98.6055,105.6302,95.5009,106.1674,105.5886,105.959,106.3195,103.8914,99.5626,102.5097,102.5256,99.0252,95.2269,96.7945,125.9215
03082006,98.4125,105.4097,95.2894,105.9173,105.3228,105.6777,106.0266,103.5938,99.2728,102.2045,102.2225,98.7225,94.9345,96.4889,125.4835
04082006,98.5966,105.6196,95.514,106.1771,105.6159,106.0066,106.383,103.9757,99.6763,102.6462,102.6909,99.2093,95.4196,97.0238,126.4961
07082006,98.6245,105.6467,95.5458,106.1988,105.6551,106.0416,106.4159,104.0038,99.7016,102.6638,102.7067,99.2169,95.4203,97.0226,126.4479
08082006,98.6343,105.6541,95.5612,106.2106,105.671,106.059,106.4358,104.0274,99.7276,102.6933,102.7383,99.2505,95.4514,97.0531,126.4825
09082006,98.537,105.5191,95.4563,106.0644,105.5051,105.8804,106.2468,103.8388,99.5352,102.485,102.5189,99.0326,95.2472,96.8157,126.0312
10082006,98.5585,105.5365,95.4753,106.0821,105.5271,105.9094,106.2692,103.8599,99.5599,102.5078,102.5416,99.0515,95.2683,96.8319,126.0613
11082006,98.3891,105.3323,95.2705,105.8408,105.2621,105.6301,105.9751,103.5606,99.2551,102.1893,102.2062,98.7122,94.9326,96.475,125.5337
14082006,98.2863,105.2179,95.1891,105.7216,105.1291,105.4865,105.8205,103.3971,99.096,102.0156,102.0247,98.5262,94.7791,96.2875,125.2098
15082006,98.3648,105.3063,95.2835,105.8384,105.2643,105.634,105.9796,103.5702,99.28,102.2112,102.2345,98.7459,94.9905,96.5313,125.6312
16082006,98.4583,105.402,95.392,105.9622,105.4064,105.7979,106.1599,103.7695,99.4959,102.4473,102.4879,99.0159,95.2525,96.829,126.177
17082006,98.4637,105.4164,95.409,105.9779,105.4329,105.8325,106.2023,103.8194,99.5514,102.5101,102.5578,99.0963,95.336,96.9268,126.4052
18082006,98.4734,105.4226,95.4201,105.9926,105.4588,105.8689,106.2506,103.8797,99.626,102.5983,102.6618,99.2107,95.4757,97.0663,126.7239
21082006,98.594,105.5525,95.5613,106.1516,105.6385,106.0619,106.4593,104.0929,99.845,102.8323,102.9039,99.4613,95.7217,97.329,127.2149
22082006,98.8742,105.8553,95.8706,106.4781,105.9955,106.4386,106.854,104.5064,100.2608,103.2716,103.3548,99.9173,96.1762,97.7977,127.9918
23082006,98.826,105.7742,95.8098,106.3851,105.8977,106.332,106.7341,104.4002,100.1386,103.1376,103.2169,99.7781,96.0318,97.649,127.6715
